,type,url,headline,euRelation,countryOfOrigin,claimreviewed,source_url,date_published_parsed
756,Debunk,https://poligrafo.sapo.pt/fact-check/francisco-pauperio-afirma-que-israel-destruiu-camioes-de-ajuda-destinada-ao-povo-da-palestina-confirma-se/,"European debates. Yes, it is true when Francisco Paupério claims that Israel destroyed aid trucks destined for the people of Palestine",Indirect,PT,Francisco Paupério claims that Israel destroyed aid trucks destined for the people of Palestine,https://observador.pt/liveblogs/caso-gemeas-comissao-de-inquerito-forcada-pelo-chega-toma-hoje-posse/,2024-05-22 14:45:33.000
757,Debunk,https://faktoje.al/kjo-nuk-eshte-video-e-fluturimit-te-fundit-te-presidentit-iranian/,This is not the video of the last flight of the Iranian president,Indirect,AL,This video was shot moments before the helicopter of Iranian President Raisi disappeared,https://www.facebook.com/tetovanews.info/posts/1215314876106622/,2024-05-22 14:39:23.000
758,Debunk,https://faktoje.al/vatikani-nuk-zbuloi-per-publikun-provat-per-alienet/,Vatican fails to reveal evidence of aliens to the public,Indirect,AL,The Vatican has held a press conference on the discoveries about aliens,https://www.threads.net/@mariela_stefanllari/post/C7KtUDnI-CY,2024-05-22 14:17:33.000
759,Debunk,https://faktoje.al/kryeministri-sllovak-nuk-u-sulmua-per-qendrimet-pro-ruse/,The Slovak prime minister was not attacked for his pro-positions,Direct,AL,The Slovak prime minister was attacked for his pro-Russian stance,https://www.facebook.com/ivon.radon/posts/pfbid02PXQLqtoWJkjNf1uNYr6kveLbgr46RdhKtW2nQJAAqHXBZXhCbWgocxp2NkHF1d3Gl,2024-05-22 14:13:57.000
760,Debunk,https://factcheck.bg/es-ne-e-otnel-razreshitelnoto-za-vaksinata-na-astrazeneka-zaradi-stranichni-efekti/,The EU has not revoked the authorization of the AstraZeneca vaccine due to side effects,Direct,BG,EU revokes authorization for AstraZeneca vaccine due to side effects,https://factcheck.bg/wp-content/uploads/2024/05/Elena-AstraZeneca-Collage-696x557.png,2024-05-22 14:11:54.000
761,Debunk,https://demagog.org.pl/fake_news/krzywizna-banana-jakie-sa-normy-i-kto-chcial-ich-wprowadzenia/,Banana curvature – what are the standards and who wanted them introduced?,Direct,PL,Regulations on the quality of bananas are evidence of too much bureaucracy in the European Union,https://www.threads.net/@kamil_okrzei/post/C66tZXVN2OD,2024-05-22 12:29:50.000
762,Debunk,https://demagog.org.pl/fake_news/niemiecki-sad-uniewinnil-pielegniarke-za-podawanie-falszywych-szczepionek-zapadl-wyrok/,German court acquits nurse for administering fake vaccines? A verdict has been reached in the case,Indirect,PL,German nurse acquitted of administering saline instead of COVID-19 vaccine,https://www.facebook.com/adarblumenstein.vlog/posts/pfbid0Qh1GGZtAQLCJtUJXVWXP568LPgdT4VjhFHQUayQfg3b93jhYwiLyw4ZqZL6jMwS4l,2024-05-22 11:16:18.000
763,Debunk,https://faktoje.al/franca-ndaloi-perdorimin-e-tiktok-por-vetem-ne-kaledonine-e-re/,"France banned the use of TikTok, but only in New Caledonia",Direct,AL,France has banned TikTok,https://www.facebook.com/Aktuale.mk1/posts/pfbid02ootNJwFyLE2K3d2AUXVTL4f4fFsgU2v3K7ZN9Sax5rGJWGBdDAjiuXZG2pUpWMnyl,2024-05-22 11:08:01.000
764,Debunk,https://poligrafo.sapo.pt/fact-check/debates-europeias-marta-temido/,"European debates. No, it is not true when Marta Temido says: “AD MEPs voted against access to decent and affordable houses for all the people”",Indirect,PT,Marta Temido says: “AD MEPs voted against access to decent and affordable houses for all the people”,https://www.rtp.pt/play/p13429/eleicoes-europeias-debates-rtp,2024-05-22 09:58:51.000
765,Factcheck,https://www.tjekdet.dk/faktatjek/clausens-paastand-om-fattige-i-eu-holder-ikke,It's not true that 'in work poverty' is exploding,Direct,DK,'In work poverty' is exploding within EU,,2024-05-22 07:14:24.327
766,Debunk,https://maldita.es/malditobulo/20240522/putin-viaje-avion-cazas-iran-funeral-siria/,"No, this video is not of Vladimir Putin traveling to the funeral of the president of Iran in May 2024: the images are from 2017",Indirect,ES,"Vladimir Putin travels to Iran by plane, accompanied by two fighters, to attend the funeral of President Ebrahim Raisi",https://x.com/Partisangirl/status/1792854369970610320,2024-05-22 00:00:00.000
767,Debunk,https://maldita.es/malditobulo/20240522/milei-ancianos-residencias-madrid-seguro-medico/,"No, Milei doesn't say in this video that “some people try to make President Ayuso ugly because of the 7,291 stupid old people who died”: he's manipulated",Indirect,ES,"Javier Milei says “the 7,291 stupid old people who died without assistance because they didn't have private insurance” during the Vox rally in Madrid",https://www.facebook.com/100004061132449/videos/819449212967280/,2024-05-22 00:00:00.000
768,Debunk,https://facta.news/antibufale/2024/05/22/corte-penale-internazionale-mandato-di-arresto-benyamin-netanyahu/,"No, the International Criminal Court has not issued arrest warrants against the Israeli Prime Minister and Defense Minister",Indirect,IT,The International Criminal Court has issued arrest warrants against the Israeli premier and defense minister,https://www.facebook.com/barbara.boni.77/posts/pfbid02bR4jFjxGxoo6wrLo1XNKJh82iZyPDL4ZrTqq37x276kdExxQp98Mh1snwzBahzvpl,2024-05-21 22:00:00.000
769,Debunk,https://verifica.efe.com/no-es-cierto-mujer-reciba-ayudas-casada-con-marroqui-es-parodia/,A woman does not receive aid because she is married to a Moroccan,Direct,ES,A woman receives social assistance because she is married to a Moroccan,https://www.facebook.com/groups/471026090283720/posts/1409840789735574/,2024-05-21 22:00:00.000
770,Debunk,https://www.delfi.lt/news/melo-detektorius/melas/ar-tikrai-pasikesinimas-i-roberto-fico-gyvybe-yra-kerstas-uz-jo-pozicija-del-ukrainos-96522143,Is the attempt on Roberto Fico's life really revenge for his stance on Ukraine?,Indirect,LT,"Writer Juraj Cintula attempted to assassinate Slovak Prime Minister Robert Fico because he supported Ukraine. He is married to a refugee half his age from Ukraine, who incited her husband to take revenge on the pro-Russian prime minister",https://www.facebook.com/KovalskisJonas/posts/pfbid052Y5Fvjenb8XcZt37mHH8nwNC4HHJ2WcoZGibRNSapZG2xR18oQEtjQWQLjZojXal,2024-05-21 21:04:37.000
771,Debunk,https://vistinomer.mk/nedokazhani-tvrdenja-za-soprugata-na-atentatorot-na-fico/,Unproven Claims About Wife of Fico Assassin,Indirect,MK,"The announcement reads: The wife of the assassin of Slovak Prime Minister Robert Fico is Ukrainian, who participated in the coup ten years ago",https://www.facebook.com/republika.nedelnik/posts/pfbid02tzeeFNszYTKF652hpM1sC9nrw4ndEKt7Bh72RtEYh2GsNdKkvisxX3dJCnjx3eEql,2024-05-21 17:35:14.000
772,Debunk,https://napravoumiru.afp.com/doc.afp.com.34TD9G3,White House Spokesman's Statements on Ukraine and Nazism Were Falsified,Indirect,CZ,"According to a White House spokesman, the US and Ukraine fought against Nazism and Stalin",https://www.facebook.com/michalseidl733/posts/1653979342006539/,2024-05-21 16:12:00.000
773,Debunk,https://provjeracinjenica.afp.com/doc.afp.com.34TD8LR,The European Medicines Agency has not unilaterally withdrawn the authorization for the COVID-19 vaccine AstraZeneca,Direct,HR,EU unilaterally withdraws authorization for AstraZeneca vaccine,https://www.facebook.com/v16.0/plugins/post.php?app_id=&channel=https%3A%2F%2Fstaticxx.facebook.com%2Fx%2Fconnect%2Fxd_arbiter%2F%3Fversion%3D46%23cb%3Dfe3fbda33dec3%26domain%3Ddevelopers.facebook.com%26is_canvas%3Dfalse%26origin%3Dhttps%253A%252F%252Fdevelopers.facebook.com%252Ff8686a44c9f19%26relation%3Dparent.parent&container_width=734&href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3Dpfbid02SpdUhXhn3bn4Bi52owByZa7d4534e1oWtd8NKGwajFkcBpYj53edy9DTFDLXs2JWl%26id%3D61558871623948%26ref%3Dembed_post&set=a.462670379217792&locale=en_US&sdk=joey&show_text=true&width=500,2024-05-21 15:54:00.000
774,Debunk,https://www.newtral.es/reino-unido-jovenes-vacunados/20240521/,The British Government has not warned that vaccinated young people “are dying in unprecedented numbers”,Indirect,ES,The British Government has warned that vaccinated young people “are dying in unprecedented numbers”,https://x.com/UnidosVerdad/status/1783542589691425219,2024-05-21 15:32:21.000
775,Debunk,https://www.ellinikahoaxes.gr/2024/05/21/paraplanitikos-ischyrismos-gia-anatheorisi-tou-arithmou-ton-nekron-sti-gaza-kata-to-imisy-apo-ton-o-i-e/,Misleading claim that the UN has revised the death toll in Gaza by half,Indirect,GR,"The UN is revising the death toll in Gaza, almost 50% fewer women and children were killed than previously reported",https://nemesishd.gr/news/ta-inomena-ethni-allaxan-aisthita-ton-arithmo-ton-apoleion-sti-gaza-oi-exelixeis-os-tora-kai-i-omichli-tou-polemou/,2024-05-21 15:05:09.000
776,Debunk,https://www.newtral.es/embajador-israeli-onu-pancarta-presidente-iran-muerto-video-manipulado-bulo/20240521/,The Israeli ambassador to the UN did not celebrate the death of the president of Iran with a banner,Indirect,ES,The Israeli ambassador to the UN displays a banner reading “we will not miss the butcher of Iran” after the death of the Iranian president,https://x.com/GabyLob/status/1792641123615195438,2024-05-21 13:47:15.000
777,Debunk,https://demagog.org.pl/fake_news/usa-stoi-za-zamachem-na-prezydenta-iranu-teorie-spiskowe-o-wypadku/,Is the US behind the assassination attempt on the Iranian president? Conspiracy theories about the accident,Indirect,PL,The helicopter crash with the Iranian president is an attack carried out by the United States,https://www.facebook.com/permalink.php?story_fbid=pfbid02TqiJEQex8aYrdap5zhQ4tXRHMThxmHJfwHPbVXDMLRnfEm8gqCw4YRXmg7vebLX6l&id=100048476709023,2024-05-21 12:08:59.000
778,Debunk,https://faktoje.al/kjo-nuk-eshte-foto-e-helikopterit-te-aksidentuar-te-presidentit-iranian/,This is not the picture of the crashed helicopter of the Iranian president,Indirect,AL,This photo shows footage of the helicopter crash that killed the Iranian president,https://www.facebook.com/VATRA.mk/posts/pfbid026ssoU7C2bR2JUQaGVM61CiCm1HUibSg1GcopXDaf7v6Ky2SCoWuy2N4P2CVjz8jFl,2024-05-21 11:29:05.000
779,Debunk,https://faktencheck.afp.com/doc.afp.com.34RW39Q,No SPD election ads in Nazi aesthetics at the Brandenburg Gate,Indirect,DE,The SPD is advertising with election posters in Nazi aesthetics next to the Brandenburg Gate,https://www.facebook.com/DerInfoblog/posts/pfbid02E9CqyeZXrCzUcSemz69HDaSmTSc7oQTey2kTygEWeEMU6RwU61BoYx6eT6g1j7K7l,2024-05-21 08:53:00.000
780,Debunk,https://factcheck.ge/ru/story/42883-%D0%B4%D0%B5%D0%B7%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D1%8F-%D0%B2-%D0%B8%D1%81%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B8%D0%B7%D0%B4%D0%B0%D0%BD%D0%B0-%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B0%D1%8F-%D0%BA%D0%BD%D0%B8%D0%B3%D0%B0-%D0%BE%D0%B1-%D0%BB%D0%B3%D0%B1%D1%82-%D0%B8%D0%B8%D1%81%D1%83%D1%81%D0%B5,Misinformation: A children's book about LGBT people has been published in Spain,Direct,GE,A children's book about LGBT Jesus has been published in Spain,https://www.facebook.com/photo.php?fbid=1021558032688491&set=a.509176480593318&type=3&ref=embed_post,2024-05-21 07:52:35.024
781,Debunk,https://rebaltica.lv/2024/05/attela-ar-hitleru-nav-fon-der-leienas-radiniece/,A women in the picture with Hitler is not a relative of von der Leyen,Direct,LV,Ursula's von der Leyen mother with Adolf Hitler in the photo,https://www.facebook.com/photo/?fbid=1134773061310117&set=a.425943568859740,2024-05-21 07:20:23.299
782,Debunk,https://faktoje.al/gruaja-e-atentatorit-te-kryeministrit-sllovak-nuk-u-arrestua-per-komplotin/,Wife of Slovak Prime Minister's Assassin Not Arrested for Plot,Indirect,AL,Police arrest Ukrainian wife of Slovak prime minister's assassin,https://www.facebook.com/100092945134138/videos/998144788562392/,2024-05-21 07:02:30.000
783,Debunk,https://maldita.es/malditobulo/20240521/pedro-sanchez-tuit-eliminado/,Pedro Sánchez's supposed tweet that read “I have asked time and time again to leave my precious wife alone”: there is no proof that he published or deleted it,Indirect,ES,Pedro Sánchez deletes a tweet asking that they leave his “precious wife” alone,https://x.com/Azotes_/status/1792450829875589364,2024-05-21 00:00:00.000
784,Debunk,https://correctiv.org/faktencheck/2024/05/21/falschinformation-zur-eu-wahl-man-hat-nicht-drei-stimmen-sondern-nur-eine/,"Misinformation about the EU election: You don't have three votes, you only have one",Direct,DE,"Three crosses should be drawn in the EU elections. In addition, candidates can be eliminated. You shouldn't sign the ballot paper",,2024-05-20 22:00:00.000
785,Debunk,https://www.ellinikahoaxes.gr/2024/05/20/emvolio-astrazeneca-gegonota-kai-mythoi-gia-tin-aposyrsi-kai-tis-parenergeies-pou-prokalei/,AstraZeneca vaccine: facts and myths about withdrawal and the side effects it causes,Indirect,GR,1. The titles of the publications state that,https://www.facebook.com/news247/posts/pfbid0Nu9MUta6ARUAQiptqZGatXayammULQNPZeDYiF4vT6gSKhTVPB4M5H5HbywSmRkul,2024-05-20 20:47:54.000
786,Debunk,https://www.ellinikahoaxes.gr/2024/05/20/parapliroforisi-apo-ton-elon-musk-gia-ton-logo-pou-katadikastike-i-germanida-politikos-tou-afd-marie-therese-kaiser/,Misinformation from Elon Musk on why the German AfD politician Marie-Thérèse Kaiser was convicted,Indirect,GR,"German AfD politician Marie-Thérèse Kaiser was convicted and fined 6,000 euros for publishing official state data showing that Afghan migrants commit multiple sexual assaults in Germany",https://www.pronews.gr/kosmos/diethnis-politiki/germanida-politikos-katadikastike-epeidi-xaraktirise-tous-afganous-metanastes-viastes/,2024-05-20 20:22:07.000
787,Debunk,https://vistinomer.mk/ukraina-pravi-napori-da-go-zgolemi-brojot-na-vojnici-no-daleku-od-toa-deka-ostanala-bez-vojska/,"Ukraine is making efforts to increase the number of troops, but far from being left without a military",Indirect,MK,"The post shares inserts from the series Servant of the People, which starred the President of Ukraine Volodymyr Zelensky before taking office. The announcement reads: Zelensky was left without people (without army). Just like in his prophetic television show... People hey!",https://www.facebook.com/100009450064798/posts/pfbid02VBgqFQcjU5B5G8GdvfzzbxMYe2MHzeDXKhCMurt8WBSmXFafVjrUNMHGZF9asr9Al/?mibextid=Nif5oz,2024-05-20 19:59:28.000
788,Debunk,https://vistinomer.mk/nema-krvno-srodstvo-megju-fon-der-lajen-i-hitler-nitu-pak-ek-go-poddrzhuva-fashizmot/,"There is no blood relationship between Von der Leyen and Hitler, nor does the EC support fascism",Direct,MK,"Two photos are shared in the post. On the first is the President of the European Commission, Ursula von der Leyen greeting another politician at a meeting that is with official protocol, and on the second is Hitler giving a speech. The post says: Blood is not water",https://www.facebook.com/ilco.filipov.12/posts/pfbid02bVeh2YjWSG9mCktpynNYdpLzRKCefoTqd8manhVC4NF5TcEJdq4iSg5Y9t3ZRzH3l,2024-05-20 18:16:20.000
789,Debunk,https://napravoumiru.afp.com/doc.afp.com.34T99J2,"This video shows protests in Paris in 2022, not in the run-up to the Olympics",Indirect,CZ,This video shows protests in Paris during the run-up to the Olympics,https://napravoumiru.afp.com/doc.afp.com.34T99J2,2024-05-20 17:53:00.000
790,Debunk,https://facta.news/antibufale/2024/05/20/colori-bandiera-lgbtqia-bambini/,The colors of the LGBTQIA+ flag were not chosen to attract children,Indirect,IT,Do you know why they chose rainbow as their symbol? Why do kids like it,https://x.com/luddynski/status/1791458132717129960,2024-05-20 15:56:17.861
791,Debunk,https://verifica.efe.com/ayuso-panchitos-video-manipulado/,"Ayuso didn't refer to foreign people as “hot dogs”, it's a manipulated video",Indirect,ES,"Isabel Díaz Ayuso calls ""panchitos” some Hispanic Americans who came to the Las Ventas bullring",https://archive.ph/lOTRI,2024-05-20 15:32:55.000
792,Debunk,https://factcheck.bg/pokushenieto-sreshtu-robart-fico-predizvika-valna-ot-dezinformaciya/,The assassination of Robert Fico sparked a wave of disinformation,Direct,BG,Attempts to be removed from the West,https://factcheck.bg/wp-content/uploads/2024/05/2-3.png,2024-05-20 15:24:54.000
793,Debunk,https://info-veritas.com/desinformacion-albares-no-borkum-entrevista/,Albares was not talking about Borkum in this interview about transporting weapons to Israel,Direct,ES,"Minister Albares publicly acknowledging that the Borkum freighter is carrying a shipment of weapons for Israel.

“This is the first ship we have detected”

No, you haven't detected it. You denied it until you were caught with the ice cream cart",https://x.com/AtomAntifa/status/1791380009665397245,2024-05-20 14:45:15.000
